quantity,item_value,description,ocid
25.88,152.15,PUERTAS DE HIERRO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
23.0,2.83,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
46.0,1.77,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,25.76,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,23.37,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
625.07,4.03,PINTURA INDUSTRIAL Y COMERCIAL,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,46.58,COLLAR DE DERIVACION PARA TUBERIA ACUEDUCTO EN PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
17.25,0.46,MANTENIMIENTO AREAS VERDES Y DESBROCE MALEZA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
0.02,327.8,NIVELACION DE EMPLAZAMIENTOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
31.63,2.45,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
20.7,1.09,EXCAVACIONES,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1469.7,16.15,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1469.7,4.3,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
6.9,31.92,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
30.48,20.56,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
20.7,3.73,RELLENOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
322.0,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
5.0,91.69,"CABLE FLEXIBLE DE COBRE, 12 AWG",ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,78.91,ENCHUFES  (CLAVIJAS)  Y  TOMAS  DE  CORRIENTE,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,50.08,ENCHUFES  (CLAVIJAS)  Y  TOMAS  DE  CORRIENTE,ocds-5wno2w-LICO-GADMFO-007-2022-2692
55.0,60.84,"CABLE FLEXIBLE DE COBRE, 1/0 AWG",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,382.43,"TABLEROS DE CONTROL, MEDICION,PROTECCION Y SISTEMAS DE SUPERVISION PARA SUBESTACIONES",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,4053.88,"TABLEROS DE CONTROL, MEDICION,PROTECCION Y SISTEMAS DE SUPERVISION PARA SUBESTACIONES",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,2558.88,"TABLEROS DE CONTROL, MEDICION,PROTECCION Y SISTEMAS DE SUPERVISION PARA SUBESTACIONES",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,1467.52,"TABLEROS DE CONTROL, MEDICION,PROTECCION Y SISTEMAS DE SUPERVISION PARA SUBESTACIONES",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,46.59,CONECTORES DE COBRE DE PUESTA A TIERRA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
3.0,67.76,"LUMINARIAS INCANDESCENTES, UNIDADES DE REFLECTOR, LAMPARAS FLUORESCENTES, UNIDADES CON REFLECTOR SE ",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,79.26,"LUMINARIAS INCANDESCENTES, UNIDADES DE REFLECTOR, LAMPARAS FLUORESCENTES, UNIDADES CON REFLECTOR SE ",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,288.95,OTROS SERVICIOS DE INGENIERIA PARA LINEAS ELECTRICAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,1203.33,PARARRAYOS TIPO ESTACION ,ocds-5wno2w-LICO-GADMFO-007-2022-2692
20.3,436.67,ALCANTARILLA DE PLACAS CORRUGADAS DE ACERO GALVANIZADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
20.3,324.4,ALCANTARILLA DE PLACAS CORRUGADAS DE ACERO GALVANIZADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
7762.5,0.46,MANTENIMIENTO AREAS VERDES Y DESBROCE MALEZA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
10764.0,2.39,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
650.01,2.45,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
5.18,1.81,ESTUDIOS DE LEVANTAMIENTO TOPOGRAFICO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
0.52,11.62,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
0.78,161.35,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
272.87,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
48.66,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.03,15.61,JUNTAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.55,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,180.19,REJILLA DE HIERRO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.9,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
29.16,1.81,ESTUDIOS DE LEVANTAMIENTO TOPOGRAFICO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.31,161.35,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4420.78,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
603.01,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
20.7,15.61,JUNTAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
33.96,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
3.45,40.71,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
3.45,6.57,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,174.97,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,1730.7,VALVULA TIPO MARIPOSA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,162.32,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,108.41,"OTROS ACCESORIOS DE FUNDICION PARA TUBOS O CANOS: (EMPALMES, CODOS O COLLARES), DE HIERRO O ACERO (EXCEPTO LOS ACCESORIOS ELECTRICOS CON AISLAMIENTO",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,64.7,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
10.35,12.48,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
10.35,3.78,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,39.71,CODO PARA USO EN TUBOS ALCANTARILLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,47.22,YEE PARA USO EN TUBOS DE ALCANTARILLADO EN PVC Y DIAMETRO DE 8X8X6,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,108.41,"OTROS ACCESORIOS DE FUNDICION PARA TUBOS O CANOS: (EMPALMES, CODOS O COLLARES), DE HIERRO O ACERO (EXCEPTO LOS ACCESORIOS ELECTRICOS CON AISLAMIENTO",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,162.32,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,1730.7,VALVULA TIPO MARIPOSA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
81.14,1.81,ESTUDIOS DE LEVANTAMIENTO TOPOGRAFICO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.35,2.45,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
215.05,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
182.21,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
5.52,19.4,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
14.72,17.84,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,108.41,"OTROS ACCESORIOS DE FUNDICION PARA TUBOS O CANOS: (EMPALMES, CODOS O COLLARES), DE HIERRO O ACERO (EXCEPTO LOS ACCESORIOS ELECTRICOS CON AISLAMIENTO",ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,1730.7,VALVULA TIPO MARIPOSA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,162.32,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,292.27,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,543.65,TEES PARA USO EN TUBOS DE ACUEDUCTO EN HIERRRO MALEABLE,ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,389.84,"CAJAS DE CAMBIO Y OTROS REDUCTORES, MULTIPLICADORES Y VARIADORES DE VELOCIDAD",ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.0,255.93,"OTROS ACCESORIOS DE FUNDICION PARA TUBOS O CANOS: (EMPALMES, CODOS O COLLARES), DE HIERRO O ACERO (EXCEPTO LOS ACCESORIOS ELECTRICOS CON AISLAMIENTO",ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,218.1,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.0,318.37,TEES PARA USO EN TUBOS DE ACUEDUCTO EN HIERRRO MALEABLE,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.0,352.65,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
6.0,152.55,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LICO-GADMFO-007-2022-2692
6.0,465.7,VALVULA TIPO MARIPOSA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
57.5,12.04,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
41.4,8.26,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
41.4,3.31,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
69.0,1.81,ESTUDIOS DE LEVANTAMIENTO TOPOGRAFICO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
48.19,7.75,CALICES DE ARCILLA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
0.87,161.35,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
617.3,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
48.19,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
6.8,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1449.0,20.53,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
6.9,19.86,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,89.39,TEES PARA USO EN TUBOS DE SANITARIA EN PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,94.28,"CAJAS DE CAMBIO Y OTROS REDUCTORES, MULTIPLICADORES Y VARIADORES DE VELOCIDAD",ocds-5wno2w-LICO-GADMFO-007-2022-2692
62.1,12.04,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
75.9,11.55,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
10.0,31.89,TEES PARA USO EN TUBOS DE SANITARIA EN PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
8.0,23.61,CODO PARA USO EN TUBOS SANITARIA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
12.0,465.7,VALVULA TIPO MARIPOSA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
12.0,16.94,TAPONES,ocds-5wno2w-LICO-GADMFO-007-2022-2692
62.1,12.04,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
12.0,16.94,TAPONES,ocds-5wno2w-LICO-GADMFO-007-2022-2692
6.0,31.89,TEES PARA USO EN TUBOS DE SANITARIA EN PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
27.6,11.55,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
6.0,23.61,CODO PARA USO EN TUBOS SANITARIA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
46.0,12.48,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
46.0,3.78,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,628.57,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,904.1,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,801.53,"CONFECCION DE VALLAS PUBLICITARIAS, INCLUYE ROTULOS, VALLAS, GIGANTOGRAFIAS, ETC",ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,520.43,SERVICIOS COMO CONFERENCIA AUDIO ,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1500.0,1.31,CINTA DE SEGURIDAD,ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,115.33,"CONFECCION DE VALLAS PUBLICITARIAS, INCLUYE ROTULOS, VALLAS, GIGANTOGRAFIAS, ETC",ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,64.41,"CONFECCION DE VALLAS PUBLICITARIAS, INCLUYE ROTULOS, VALLAS, GIGANTOGRAFIAS, ETC",ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,64.41,"CONFECCION DE VALLAS PUBLICITARIAS, INCLUYE ROTULOS, VALLAS, GIGANTOGRAFIAS, ETC",ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,64.41,"CONFECCION DE VALLAS PUBLICITARIAS, INCLUYE ROTULOS, VALLAS, GIGANTOGRAFIAS, ETC",ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,16.71,SEÑALETICA Y ROTULACION EN MADERA,ocds-5wno2w-LICO-GADMFO-007-2022-2692
10.0,10.18,CONO DE SEÑALIZACION VIAL,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.0,106.97,PASOS A DESNIVEL PARA PEATONES,ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,364.31,SERVICIOS COMO CONFERENCIA AUDIO ,ocds-5wno2w-LICO-GADMFO-007-2022-2692
100.0,4.01,AGUA POTABLE,ocds-5wno2w-LICO-GADMFO-007-2022-2692
245.99,11.62,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
77.54,19.26,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
25.85,3.73,RELLENOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
224.6,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
58.82,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1604.25,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
31.0,180.19,TAPAS CON CERCO HIERRO FUNDIDO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
31.0,131.38,"ALCANTARILLAS, REJILLAS, TAPAS DE ACERO O HIERRO REFRACTARIO",ocds-5wno2w-LICO-GADMFO-007-2022-2692
142.6,16.15,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
142.6,4.3,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
31.0,14.21,MORTEROS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
124.0,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
27.26,11.62,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
10.09,19.26,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
3.36,3.73,RELLENOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
27.95,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
7.21,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
196.65,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
3.0,131.38,"ALCANTARILLAS, REJILLAS, TAPAS DE ACERO O HIERRO REFRACTARIO",ocds-5wno2w-LICO-GADMFO-007-2022-2692
13.8,4.3,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
13.8,16.15,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
3.0,14.21,MORTEROS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
13.8,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
0.59,327.8,NIVELACION DE EMPLAZAMIENTOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1343.27,2.45,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
342.94995,4.01,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
503.61,1.09,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
358.53,19.26,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
50.36,17.46,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1207.03,3.73,RELLENOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
11153.97,1.51,"PRODUCTOS LAMINADOS PLANOS DE HIERRO O ACERO NO ALEADO, REVESTIDOS DE OTRA FORMA, O REVESTIDOS DE ZINC, DE  UN ANCHO   DE 600 MM O MAS: PLANCHAS.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
3800.0,6.72,"PRODUCTOS LAMINADOS PLANOS DE HIERRO O ACERO NO ALEADO, REVESTIDOS DE OTRA FORMA, O REVESTIDOS DE ZINC, DE  UN ANCHO   DE 600 MM O MAS: PLANCHAS.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
256.41,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
275.34,22.87,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
275.34,5.89,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
220.64,40.71,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
220.64,6.57,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
30.13,62.39,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
30.13,10.29,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
8.0,628.57,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.0,904.1,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
1.0,1200.85,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
16.44,11.62,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
5.36,19.26,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
16.44,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
23.32,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
339.33,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
3.77,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
11.5,68.93,GAVION DE ALAMBRE DE ACERO GALVANIZADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
126.96,11.62,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
53.36,19.26,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
10.67,3.73,RELLENOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
115.92,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
30.36,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
828.0,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
16.0,180.19,TAPAS CON CERCO HIERRO FUNDIDO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
16.0,131.38,"ALCANTARILLAS, REJILLAS, TAPAS DE ACERO O HIERRO REFRACTARIO",ocds-5wno2w-LICO-GADMFO-007-2022-2692
73.6,4.3,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
73.6,16.15,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
16.0,14.21,MORTEROS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
54.72,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
36.34,11.62,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
14.36,19.26,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
10.76,3.73,RELLENOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
37.28,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
9.61,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
262.2,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
8.0,180.19,TAPAS CON CERCO HIERRO FUNDIDO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.0,131.38,"ALCANTARILLAS, REJILLAS, TAPAS DE ACERO O HIERRO REFRACTARIO",ocds-5wno2w-LICO-GADMFO-007-2022-2692
18.4,16.15,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
18.4,4.3,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.0,14.21,MORTEROS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
16.0,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
0.41,327.8,NIVELACION DE EMPLAZAMIENTOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
348.8,2.45,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
511.33,4.01,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
410.0,1.09,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
172.5,19.26,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
36.55,17.46,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
504.76,3.73,RELLENOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
182.77,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
101.2,22.87,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
101.2,5.89,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
211.89,40.71,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
211.89,6.57,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
93.89,62.39,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
93.89,10.29,TUBOS DE PVC,ocds-5wno2w-LICO-GADMFO-007-2022-2692
4.0,628.57,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
2.0,904.1,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
26.12,11.62,EXCAVACION DE ZANJAS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
5.35,19.26,AGREGADOS PETREOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
20.77,2.61,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMFO-007-2022-2692
23.32,10.56,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LICO-GADMFO-007-2022-2692
339.48,2.6,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMFO-007-2022-2692
3.77,177.33,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
17.25,68.93,GAVION DE ALAMBRE DE ACERO GALVANIZADO,ocds-5wno2w-LICO-GADMFO-007-2022-2692
